date,unemployment,change_radius_gyr_time,change_entropy_of_places_time,change_C,change_A,change_D
2020-06-11,1,-26.456106944073987,-54.6791217095153,-17.974373902056648,-7.65083334447738,-25.60482595760355
2020-06-11,0,-9.137560674035006,-20.059778147918095,-1.7230717271495417,6.349012839062758,-10.012645615336114
2020-06-12,1,-24.811509578569545,-54.022462820338525,-17.265959970430462,-9.777337152944387,-25.805163063052603
2020-06-12,0,-7.961984859773907,-19.16863674614443,-0.9496069646913213,10.227711766483502,-8.075025519283418
2020-06-13,0,-5.680988142595389,-18.130308850369858,-0.19920146841472092,30.48251470412459,16.426080138751082
2020-06-13,1,-21.774078460614444,-53.14517137608086,-16.41602858138031,11.814841231769094,-5.2343372386936355
2020-06-14,1,-18.787259084716958,-51.474873262128455,-16.056843953987908,7.687753098958263,6.738942539616472
2020-06-14,0,-2.6864114528633687,-16.77798944399489,0.3947145679615745,28.245244341620058,25.5054914596738
2020-06-15,1,-17.8870865650692,-50.00238013361704,-15.435828148615805,-19.97895369120829,-17.112780293639126
2020-06-15,0,-1.909364625621579,-15.56113683468946,0.6748134457314006,-1.1474371285005192,-1.2212186788731043
2020-06-16,0,-1.3594476502926334,-14.64314113203754,1.3458189154419102,5.796787961122347,-7.087427509558248
2020-06-16,1,-17.447632743868336,-49.196818391347996,-14.687437266500273,-11.032012849175333,-24.743632851512046
2020-06-17,0,-0.9194225542295209,-13.83559553051854,1.9093037661726597,5.610704355634818,-1.9676593008845598
2020-06-17,1,-16.26930606387107,-48.611249930156,-14.16135359510632,-9.463623579217836,-16.342305540213914
2020-06-18,1,-16.00668106260731,-47.73835863046667,-13.70202180451067,-9.977658520326193,-13.465408708631946
2020-06-18,0,-0.3394144866125104,-13.155122152367039,2.388735431977871,5.344540225669456,2.940629149496466
2020-06-19,0,0.6976621269908279,-12.56808988780601,2.8439000882607743,13.902205663260425,11.637064127840953
2020-06-19,1,-14.460803427989678,-47.06559179238812,-13.263748810861207,-3.781115178781912,-4.915317847951614
2020-06-20,1,-11.163787392607283,-45.82407257081602,-12.701215333153133,14.36864984881335,9.474711424165694
2020-06-20,0,3.3773600558355987,-11.612219883628704,3.499461552222144,34.08395278529435,27.80915275875683
2020-06-21,1,-8.6001858017828,-44.481392140428376,-12.303258178902057,9.43651061134774,2.453279675061497
2020-06-21,0,6.617979337050106,-10.662135553909513,4.22431960014192,31.993824721746158,19.59527777601076
2020-06-22,1,-9.89635001939455,-43.19763674155004,-11.980986020213695,-15.808295798439648,-2.270882993356772
2020-06-22,0,5.822520223133587,-10.333011689596638,4.468708892835189,1.6548730657909232,7.659487758206925
2020-06-23,1,-11.335569874055517,-42.658154446628004,-11.598002925438058,-9.184608315374984,-10.043592466020002
2020-06-23,0,3.833200591554209,-9.594406746590378,4.828958026258683,5.493182802244807,4.481220252941778
2020-06-24,0,4.2554637201548395,-8.257959078226918,5.2462903474875375,4.551608472476609,3.874853819857265
2020-06-24,1,-10.70318220478802,-41.710805242823135,-11.187535460841879,-11.556162703761766,-10.297790458437616
2020-06-25,0,4.977973463584728,-7.746773644390692,5.566967527781749,4.548792125523769,9.428082951499182
2020-06-25,1,-9.755812142741293,-40.79661549457503,-10.812462917722492,-11.610901302579432,-2.1898741944392137
2020-06-26,0,6.3410196154600085,-7.012374655700593,5.824574270848162,8.500721517158656,13.47701306688061
2020-06-26,1,-8.342307012433448,-40.33591736546852,-10.569070046941464,-5.060705830267264,-0.08970319686692102
2020-06-27,1,-4.576960796564922,-39.168802849021,-9.988295031219568,10.28048030253011,14.434790080673679
2020-06-27,0,9.082892966332246,-6.273867836521796,6.1978147659333045,26.511723323456287,31.653085347457914
2020-06-28,0,13.092862802697036,-5.526199918742658,6.35094791536828,20.169943434865907,40.5913028767489
2020-06-28,1,-0.6063679143533673,-38.600975406277406,-10.244513790190501,-1.3410393500871154,18.83586232507576
2020-06-29,0,13.37057307255285,-4.480402805464712,6.296189339696265,-6.424441586728063,20.062536441184285
2020-06-29,1,-1.1540281801025953,-37.348478198629486,-10.51813311469671,-20.42335424672555,1.2053420076972756
2020-06-30,0,14.132920956213502,-3.9251928168131944,6.616789834541535,1.9514508070940817,6.898297182014083
2020-06-30,1,-0.9571845260487266,-36.8544588580954,-10.453315706537982,-13.994840170247164,-7.467878126148769
2020-07-01,0,15.245780178663694,-3.448915419972576,6.848777418354437,2.2088186604637157,11.43873142851371
2020-07-01,1,0.10087360244375176,-36.42081836213643,-10.558596405974477,-14.268449668435284,0.5551035649190035
2020-07-02,0,17.013269827039366,-2.6570787943587915,7.176194467935294,8.231322070583218,14.41564803761563
2020-07-02,1,1.747784990346135,-35.47837695388173,-10.31348157901096,-11.955191303116335,-1.302103350055234
2020-07-03,1,5.343649270112172,-34.317407433283954,-9.947071741474293,-0.30445028886968595,6.943728649691602
2020-07-03,0,20.40363441023598,-1.871787436880501,7.7411994578977845,18.7261358824267,19.4542517870599
2020-07-04,0,27.680086699797513,-0.6564051974262686,8.09813983031298,31.14848006313119,39.75913688062592
2020-07-04,1,12.409014086939774,-32.885992549253395,-9.721641189984052,7.435149995635806,19.043776369534203
2020-07-05,1,16.893285021416936,-31.2988711275175,-9.977115829409872,-9.443248790572076,18.959674677247232
2020-07-05,0,32.02303189101874,0.9185160939111814,7.831730513793138,5.638361485999179,42.070343952810504
2020-07-06,1,15.368216083403441,-30.249648986675105,-10.320853235664867,-33.096120503048496,1.808205639428265
2020-07-06,0,31.684946891808497,1.8972947980026245,7.473177961097166,-19.431652255587583,18.915990063190424
2020-07-07,0,33.4574361454755,2.5763544059727916,7.748394377397497,3.9942371036509385,9.23959470717662
2020-07-07,1,16.318904778020183,-30.110762068329766,-10.077512255262086,-12.263927649111933,-4.042819109998699
2020-07-08,1,17.462320177608248,-30.088017575448067,-9.97380115061499,-15.391626362283679,-0.773879315624923
2020-07-08,0,33.85941590034831,3.3558761933822234,7.949606135145636,1.833815200994957,10.07606955678432
2020-07-09,1,17.83941088763008,-29.241309830004315,-10.09772602539062,-12.206165068666126,4.073792375236243
2020-07-09,0,34.576999853205656,3.438241492319194,8.076946749121742,5.611882925399977,20.6515429549112
2020-07-10,0,36.113393629187044,3.750733324865907,8.119282396263472,7.410719575322292,25.999592209569443
2020-07-10,1,18.661935329917554,-29.360069555825994,-9.970100082916392,-10.478574890278805,5.772899337315773
2020-07-11,1,20.255888631046947,-28.665978354684185,-10.011025974901962,-2.0620954863271854,20.371215762079654
2020-07-11,0,38.09492816073894,3.820196201067172,8.231853467955823,23.594697292073523,45.335666588763914
2020-07-12,0,40.74092251443267,3.9678196967931845,8.261107174458115,25.02600998715388,49.92058653812427
2020-07-12,1,22.927196660949377,-29.247729336777617,-10.210705571505466,0.39102081009168055,21.655320106095676
2020-07-13,1,20.877545210616066,-29.409887493436525,-10.492791194507687,-21.16604691848399,6.176372781338199
2020-07-13,0,39.618878393280355,4.197223234587311,8.09444890124361,-3.2448633334978707,28.705981306054028
2020-07-14,1,20.226060777568588,-28.370487400753063,-10.750575326505158,-18.09591756627348,-4.503225477964453
2020-07-14,0,39.8204030362856,4.767540293061234,8.264429470685114,2.478731481102666,14.641113843129718
2020-07-15,1,20.996720503715792,-28.616645716872213,-10.823184183006465,-16.00037569592273,1.099010885080497
2020-07-15,0,40.620809331372556,5.114926297181821,8.381096742710227,3.1738103457447835,19.43083296180368
2020-07-16,0,41.815302692824005,5.390281722898749,8.494603293172307,6.195967957907818,22.882025683890006
2020-07-16,1,21.512367442389223,-28.977750964093886,-10.896166874415501,-9.754173750070953,5.243111009052001
2020-07-17,0,43.15448901008763,5.175266090172381,8.341718739258475,6.603048981754582,32.63855536319349
2020-07-17,1,22.820465217885875,-29.073124065179712,-10.883962128391952,-11.506110572016132,11.619375893464566
2020-07-18,0,46.322400334385485,5.0075946797949245,8.401513002271425,24.222272457544513,50.12180367519698
2020-07-18,1,24.480776299809627,-29.643963796478168,-11.031873297985051,0.5339052080816786,26.704085836536237
2020-07-19,1,25.138922493591444,-29.804389123867846,-11.227803233984789,0.6352661320501137,31.806899932302496
2020-07-19,0,47.99764116472145,5.1415930136881505,8.269783303962777,23.924979220644126,58.38854080986062
2020-07-20,0,45.63393908064845,5.061023170667833,7.807568456422604,-6.954672062763516,39.01970055984833
2020-07-20,1,23.14693568210391,-30.438253555840856,-11.733856473377289,-25.855206029764634,19.15795007029664
2020-07-21,1,23.499841012119525,-29.935898374900603,-12.064719618512243,-15.828035465101198,-0.9660587995409132
2020-07-21,0,45.167742392073464,5.414344833744766,8.131777585363782,3.7038588919146864,15.103169238602662
2020-07-22,1,21.40018565461903,-30.310397911953714,-12.133928107422287,-17.117316393507732,3.912216854158442
2020-07-22,0,45.67552490086988,5.647075423312731,8.121667728861928,1.184819045701032,25.860526671127378
2020-07-23,0,45.90884502231525,5.46096096121651,8.04402199969874,0.9062146047445353,27.811079962273894
2020-07-23,1,22.781958435849646,-30.428329399932753,-12.344625804040811,-16.266815138177144,5.460284485941975
2020-07-24,0,47.75896442227226,5.250327424660384,7.852159779505957,4.83879968205313,34.97877832111705
2020-07-24,1,23.64610729926735,-30.575427533453837,-12.344455463754768,-14.701926595228821,9.145143085067657
2020-07-25,0,51.10563942890074,5.058471515441965,7.828592076109108,22.24594031273587,47.54373096353182
2020-07-25,1,26.111352141885334,-30.22498421384897,-12.258693308996351,-2.724966299870034,18.49171889382585
2020-07-26,0,52.34169843168273,4.849939996675157,7.999955243130655,25.66440634463743,46.01963099189939
2020-07-26,1,28.791298119134744,-30.424810999133868,-12.345441050572799,1.1572355861800707,20.510717343784094
2020-07-27,0,49.5136328889574,4.7169069153472964,7.772972513859952,-5.398431850762614,30.46848098388823
2020-07-27,1,25.679879860127475,-30.923150603939476,-12.676579387734852,-28.05217524151307,9.70307839602698
2020-07-28,1,24.44114165181692,-31.214935872615925,-12.779889830262855,-21.372875381015884,-0.21866397154404255
2020-07-28,0,49.55080751285128,4.884704913306703,7.755388747631975,0.18073584010474814,19.29690221122169
2020-07-29,1,23.748669032993284,-30.87462250998231,-12.66369967466228,-19.117060378818586,2.175713342223965
2020-07-29,0,49.381735747043386,4.907053125787786,7.699910273750633,0.28856535734468153,24.65851456475551
2020-07-30,1,24.05249885065355,-31.290404719359277,-12.892664755349339,-20.502140958592303,10.9202037311747
2020-07-30,0,49.64677275557885,4.906659139274172,7.623016613010263,3.7453740679579184,31.196131424529074
2020-07-31,0,50.25381638806352,4.628709758593441,7.455567000576878,6.492392809401879,39.658634744620514
2020-07-31,1,25.725853618296245,-31.52982879476889,-13.19637030319717,-13.721457582329782,21.27215396512361
2020-08-01,1,26.78663511299353,-32.21500905529978,-13.139876793006497,2.127629466135534,27.170573433455072
2020-08-01,0,50.555793565967846,3.8158847118586747,7.511966178626199,24.386067017372515,49.66864972700788
2020-08-02,0,51.54402228999746,3.116283389603458,7.785739489599331,26.031968103956512,34.250732475609475
2020-08-02,1,27.629689834217185,-32.52727631535465,-12.945829820728456,5.667394778820206,15.045096738563746
2020-08-03,1,21.411796467658828,-32.98593022223712,-13.211316318774674,-22.029437898353002,5.259525117509628
2020-08-03,0,43.54175682278236,2.3509775790356624,7.60175158681531,-4.661226385160001,25.721913505775554
